Frame	Brake	GazeX	GazeY
133809	0	481	135
133810	0	477	133
133811	0	489	131
133812	0	458	136
133813	0	454	133
133814	0	475	128
133815	0	482	134
133816	0	490	135
133817	0	473	136
133818	0	475	129
133819	0	479	129
133820	0	481	130
133821	0	479	127
133822	0	458	134
133823	0	479	133
133824	0	467	130
133825	0	470	130
133826	0	468	133
133827	0	484	127
133828	0	478	128
133829	0	446	131
133830	0	400	128
133831	0	411	154
133832	0	350	159
133833	0	387	140
133834	0	377	143
133835	0	326	160
133836	0	321	160
133837	0	314	179
133838	0	353	154
133839	0	352	151
133840	0	300	157
133841	0	347	161
133842	0	322	154
133843	0	347	159
133844	0	362	144
133845	0	-1	-1
133846	0	381	128
133847	0	468	121
133848	0	462	129
133849	0	473	130
133850	0	463	129
133851	0	480	121
133852	0	484	136
133853	0	477	129
133854	0	473	135
133855	0	490	134
133856	0	487	129
133857	0	475	132
133858	0	547	111
133859	0	584	111
133860	0	599	117
133861	0	594	113
133862	0	578	117
133863	0	556	114
133864	0	580	113
133865	0	576	110
133866	0	556	114
133867	0	466	117
133868	0	414	127
133869	0	429	137
133870	0	433	138
133871	0	437	138
133872	0	416	141
133873	0	418	142
133874	0	420	155
133875	0	427	158
133876	0	427	159
133877	0	430	159
133878	0	432	162
133879	0	428	159
133880	0	430	157
133881	0	440	157
133882	0	447	156
133883	0	442	157
133884	0	457	138
133885	0	470	124
133886	0	479	130
133887	0	477	129
133888	0	461	131
133889	0	474	130
133890	0	485	130
133891	0	479	131
133892	0	478	128
133893	0	490	130
133894	0	500	127
133895	0	512	130
133896	0	516	126
133897	0	514	132
133898	0	515	124
133899	0	492	131
133900	0	507	127
133901	0	477	118
133902	0	462	127
133903	0	461	129
133904	0	454	127
133905	0	466	125
133906	0	469	130
133907	0	466	126
133908	0	451	116
133909	0	464	128
133910	0	462	125
133911	0	466	130
133912	0	464	130
133913	0	473	130
133914	0	477	132
133915	0	469	129
133916	0	468	132
133917	0	463	130
133918	0	468	133
133919	0	471	130
133920	0	476	130
133921	0	471	133
133922	0	466	129
133923	0	464	129
133924	0	468	132
133925	0	471	132
133926	0	468	127
133927	0	466	130
133928	0	471	128
133929	0	464	129
133930	0	454	134
133931	0	443	158
133932	0	448	158
133933	0	447	158
133934	0	432	161
133935	0	427	151
133936	0	444	159
133937	0	441	161
133938	0	442	161
133939	0	433	157
133940	0	440	160
133941	0	432	159
133942	0	437	161
133943	0	444	160
133944	0	437	163
133945	0	419	189
133946	0	433	189
133947	0	405	181
133948	0	446	184
133949	0	410	190
133950	0	426	182
133951	0	412	182
133952	0	421	179
133953	0	475	156
133954	0	464	130
133955	0	458	127
133956	0	463	132
133957	0	456	132
133958	0	466	128
133959	0	467	130
133960	0	471	126
133961	0	470	130
133962	0	462	131
133963	0	475	134
133964	0	475	133
133965	0	467	132
133966	0	475	130
133967	0	477	127
133968	0	477	127
133969	0	486	132
133970	0	478	130
133971	0	487	125
133972	0	480	125
133973	0	456	120
133974	0	444	118
133975	0	467	124
133976	0	473	125
133977	0	514	107
133978	0	598	107
133979	0	595	107
133980	0	592	109
133981	0	595	112
133982	0	584	111
133983	0	577	115
133984	0	508	117
133985	0	529	104
133986	0	480	107
133987	0	449	122
133988	0	465	130
133989	0	466	127
133990	0	463	124
133991	0	468	128
133992	0	461	127
133993	0	465	130
133994	0	469	127
133995	0	468	128
133996	0	489	128
133997	0	485	125
133998	0	480	132
133999	0	479	128
134000	0	484	128
134001	0	483	128
134002	0	491	129
134003	0	493	131
134004	0	486	130
134005	0	493	132
134006	0	484	124
134007	0	460	117
134008	0	468	121
134009	0	492	116
134010	0	570	114
134011	0	570	116
134012	0	570	113
134013	0	585	112
134014	0	587	112
134015	0	566	120
134016	0	574	112
134017	0	554	106
134018	0	539	101
134019	0	-1	-1
134020	0	459	114
134021	0	469	121
134022	0	469	128
134023	0	467	128
134024	0	470	131
134025	0	461	131
134026	0	464	129
134027	0	461	134
134028	0	460	131
134029	0	458	130
134030	0	461	133
134031	0	463	127
134032	0	466	128
134033	0	465	126
134034	0	462	128
134035	0	463	131
134036	0	453	131
134037	0	470	126
134038	0	455	129
134039	0	461	128
134040	0	463	128
134041	0	471	127
134042	0	469	130
134043	0	468	129
134044	0	454	129
134045	0	463	127
134046	0	469	132
134047	0	472	128
134048	0	466	126
134049	0	450	125
134050	0	424	126
134051	0	424	133
134052	0	372	149
134053	0	373	135
134054	0	404	165
134055	0	360	141
134056	0	334	148
134057	0	373	147
134058	0	379	138
134059	0	348	148
134060	0	360	153
134061	0	360	153
134062	0	340	162
134063	0	381	145
134064	0	335	152
134065	0	359	150
134066	0	335	153
134067	0	380	149
134068	0	368	151
134069	0	379	132
134070	0	387	152
134071	0	456	118
134072	0	467	131
134073	0	450	132
134074	0	464	127
134075	0	450	131
134076	0	485	130
134077	0	477	136
134078	0	478	130
134079	0	473	132
134080	0	479	131
134081	0	475	131
134082	0	468	124
134083	0	474	124
134084	0	473	131
134085	0	469	133
134086	0	458	134
134087	0	471	155
134088	0	476	153
134089	0	474	147
134090	0	463	149
134091	0	469	161
134092	0	442	157
134093	0	441	156
134094	0	441	156
134095	0	437	154
134096	0	440	155
134097	0	437	159
134098	0	448	158
134099	0	443	160
134100	0	424	147
134101	0	451	159
134102	0	448	157
134103	0	460	136
134104	0	470	120
134105	0	472	126
134106	0	466	130
134107	0	465	130
134108	0	473	132
134109	0	474	131
134110	0	473	132
134111	0	474	133
134112	0	478	134
134113	0	473	126
134114	0	477	131
134115	0	469	133
134116	0	476	117
134117	0	443	118
134118	0	460	125
134119	0	466	127
134120	0	478	125
134121	0	466	130
134122	0	474	129
134123	0	474	126
134124	0	470	131
134125	0	472	130
134126	0	475	130
134127	0	469	126
134128	0	472	125
134129	0	471	128
134130	0	471	129
134131	0	470	130
134132	0	471	131
134133	0	463	133
134134	0	446	165
134135	0	406	180
134136	0	423	178
134137	0	436	182
134138	0	439	177
134139	0	397	180
134140	0	444	198
134141	0	427	188
134142	0	406	183
134143	0	411	187
134144	0	405	186
134145	0	410	188
134146	0	465	165
134147	0	470	143
134148	0	447	130
134149	0	467	126
134150	0	469	128
134151	0	467	125
134152	0	471	127
134153	0	474	132
134154	0	473	129
134155	0	476	132
134156	0	474	145
134157	0	473	159
134158	0	467	166
134159	0	477	157
134160	0	466	159
134161	0	482	158
134162	0	467	158
134163	0	475	160
134164	0	463	165
134165	0	462	162
134166	0	466	165
134167	0	474	168
134168	0	457	166
134169	0	431	152
134170	0	477	122
134171	0	459	115
134172	0	470	129
134173	0	467	129
134174	0	474	127
134175	0	478	126
134176	0	478	128
134177	0	476	131
134178	0	475	127
134179	0	475	129
134180	0	472	129
134181	0	475	128
134182	0	471	132
134183	0	471	126
134184	0	468	130
134185	0	459	142
134186	0	459	159
134187	0	461	159
134188	0	460	161
134189	0	465	158
134190	0	482	158
134191	0	480	162
134192	0	460	161
134193	0	469	159
134194	0	470	162
134195	0	448	157
134196	0	450	161
134197	0	448	154
134198	0	450	157
134199	0	438	147
134200	0	442	161
134201	0	445	160
134202	0	445	161
134203	0	447	158
134204	0	449	156
134205	0	448	159
134206	0	410	147
134207	0	483	140
134208	0	465	125
134209	0	468	130
134210	0	470	131
134211	0	472	134
134212	0	479	134
134213	0	465	132
134214	0	474	131
134215	0	474	128
134216	0	481	131
134217	0	474	135
134218	0	478	133
134219	0	471	132
134220	0	476	129
134221	0	473	124
134222	0	488	116
134223	0	473	121
134224	0	486	124
134225	0	486	121
134226	0	494	127
134227	0	494	125
134228	0	538	113
134229	0	609	117
134230	0	609	114
134231	0	610	111
134232	0	586	123
134233	0	615	107
134234	0	613	119
134235	0	619	113
134236	0	614	112
134237	0	612	114
134238	0	617	114
134239	0	619	109
134240	0	601	106
134241	0	536	102
134242	0	470	114
134243	0	468	123
134244	0	467	131
134245	0	474	126
134246	0	470	129
134247	0	475	131
134248	0	461	132
134249	0	469	127
134250	0	465	132
134251	0	474	124
134252	0	473	126
134253	0	472	124
134254	0	479	126
134255	0	476	125
134256	0	462	131
134257	0	473	126
134258	0	470	122
134259	0	460	116
134260	0	485	123
134261	0	465	123
134262	0	479	123
134263	0	472	129
134264	0	477	129
134265	0	468	128
134266	0	478	127
134267	0	471	128
134268	0	481	132
134269	0	478	132
134270	0	477	127
134271	0	479	129
134272	0	481	125
134273	0	498	123
134274	0	494	128
134275	0	482	127
134276	0	491	128
134277	0	492	126
134278	0	487	127
134279	0	494	131
134280	0	491	127
134281	0	463	136
134282	0	472	129
134283	0	475	126
134284	0	475	127
134285	0	473	126
134286	0	473	131
134287	0	469	131
134288	0	472	129
134289	0	465	129
134290	0	469	131
134291	0	466	123
134292	0	478	124
134293	0	458	126
134294	0	462	123
134295	0	460	125
134296	0	469	128
134297	0	466	127
134298	0	467	125
134299	0	461	128
134300	0	470	128
134301	0	464	129
134302	0	457	130
134303	0	457	132
134304	0	473	128
134305	0	467	130
134306	0	471	131
134307	0	431	124
134308	0	-1	-1
134309	0	444	119
134310	0	464	122
134311	0	462	131
134312	0	458	124
134313	0	459	131
134314	0	469	132
134315	0	472	126
134316	0	472	130
134317	0	470	129
134318	0	473	128
134319	0	473	129
134320	0	475	131
134321	0	463	149
134322	0	461	159
134323	0	457	155
134324	0	468	155
134325	0	444	150
134326	0	417	144
134327	0	431	146
134328	0	435	157
134329	0	430	158
134330	0	432	156
134331	0	433	154
134332	0	431	159
134333	0	432	156
134334	0	426	156
134335	0	425	154
134336	0	428	153
134337	0	423	133
134338	0	421	123
134339	0	449	127
134340	0	465	126
134341	0	460	129
134342	0	473	128
134343	0	474	130
134344	0	477	129
134345	0	480	128
134346	0	479	127
134347	0	479	130
134348	0	475	129
134349	0	475	128
134350	0	466	128
134351	0	472	129
134352	0	470	132
134353	0	475	129
134354	0	470	126
134355	0	470	129
134356	0	472	126
134357	0	477	127
134358	0	470	127
134359	0	470	130
134360	0	457	129
134361	0	468	127
134362	0	464	130
134363	0	456	128
134364	0	460	128
134365	0	477	130
134366	0	476	127
134367	0	479	128
134368	0	471	130
134369	0	471	128
134370	0	477	128
134371	0	480	130
134372	0	477	125
134373	0	530	116
134374	0	601	113
134375	0	598	120
134376	0	623	122
134377	0	610	119
134378	0	607	120
134379	0	616	127
134380	0	614	110
134381	0	545	116
134382	0	-1	-1
134383	0	457	115
134384	0	474	127
134385	0	469	129
134386	0	473	128
134387	0	467	126
134388	0	471	131
134389	0	472	128
134390	0	476	125
134391	0	472	129
134392	0	473	129
134393	0	469	127
134394	0	469	132
134395	0	469	130
134396	0	470	134
134397	0	468	130
134398	0	463	130
134399	0	460	130
134400	0	469	131
134401	0	470	129
134402	0	478	128
134403	0	474	127
134404	0	470	125
134405	0	474	122
134406	0	482	130
134407	0	478	127
134408	0	460	124
134409	0	465	128
134410	0	459	128
134411	0	467	126
134412	0	460	127
134413	0	465	128
134414	0	463	134
134415	0	463	127
134416	0	460	123
134417	0	468	130
134418	0	462	124
134419	0	467	126
134420	0	461	127
134421	0	466	128
134422	0	461	129
134423	0	461	127
134424	0	458	125
134425	0	451	118
134426	0	481	119
134427	0	467	116
134428	0	458	122
134429	0	455	125
134430	0	459	125
134431	0	465	124
134432	0	464	128
134433	0	445	114
134434	0	-1	-1
134435	0	-1	-1
134436	0	-1	-1
134437	0	642	136
134438	0	630	132
134439	0	633	133
134440	0	684	144
134441	0	694	153
134442	0	722	154
134443	0	700	151
134444	0	712	165
134445	0	702	156
134446	0	698	156
134447	0	700	161
134448	0	704	157
134449	0	699	154
134450	0	702	160
134451	0	693	158
134452	0	688	150
134453	0	663	141
134454	0	-1	-1
134455	0	-1	-1
134456	0	-1	-1
134457	0	466	119
134458	0	456	118
134459	0	466	124
134460	0	465	123
134461	0	467	137
134462	0	465	133
134463	0	460	121
134464	0	460	127
134465	0	467	132
134466	0	458	134
134467	0	466	127
134468	0	467	122
134469	0	463	127
134470	0	465	123
134471	0	470	121
134472	0	464	126
134473	0	466	126
134474	0	468	124
134475	0	469	123
134476	0	461	121
134477	0	467	124
134478	0	469	128
134479	0	451	123
134480	0	452	126
134481	0	446	123
134482	0	448	125
134483	0	447	127
134484	0	452	129
134485	0	451	122
134486	0	455	123
134487	0	478	121
134488	0	547	126
134489	0	585	126
134490	0	578	132
134491	0	587	139
134492	0	587	141
134493	0	595	135
134494	0	567	132
134495	0	588	123
134496	0	578	133
134497	0	594	131
134498	0	580	132
134499	0	587	132
134500	0	579	131
134501	0	567	135
134502	0	575	130
134503	0	567	131
134504	0	568	130
134505	0	554	139
134506	0	565	135
134507	0	557	130
134508	0	547	133
134509	0	567	131
134510	0	560	130
134511	0	558	125
134512	0	497	115
134513	0	463	126
134514	0	464	127
134515	0	465	126
134516	0	461	128
134517	0	461	134
134518	0	466	128
134519	0	464	129
134520	0	459	132
134521	0	460	127
134522	0	480	125
134523	0	550	126
134524	0	551	136
134525	0	549	131
134526	0	557	126
134527	0	568	130
134528	0	582	139
134529	0	566	135
134530	0	559	132
134531	0	570	146
134532	0	561	145
134533	0	556	140
134534	0	555	140
134535	0	569	143
134536	0	561	136
134537	0	558	133
134538	0	532	129
134539	0	504	129
134540	0	512	124
134541	0	500	132
134542	0	502	128
134543	0	509	125
134544	0	505	126
134545	0	503	125
134546	0	493	128
134547	0	502	124
134548	0	503	130
134549	0	499	126
134550	0	502	128
134551	0	495	127
134552	0	455	121
134553	0	454	126
134554	0	454	127
134555	0	456	129
134556	0	463	124
134557	0	454	127
134558	0	457	125
134559	0	453	121
134560	0	445	116
134561	0	525	116
134562	0	505	115
134563	0	502	124
134564	0	500	120
134565	0	506	124
134566	0	504	125
134567	0	508	127
134568	0	504	123
134569	0	508	129
134570	0	505	124
134571	0	475	129
134572	0	472	127
134573	0	474	127
134574	0	465	126
134575	0	469	127
134576	0	461	131
134577	0	462	130
134578	0	455	122
134579	0	437	120
134580	0	-1	-1
134581	0	455	119
134582	0	453	124
134583	0	455	127
134584	0	460	131
134585	0	446	124
134586	0	456	129
134587	0	462	124
134588	0	464	126
134589	0	479	125
134590	0	497	125
134591	0	499	128
134592	0	500	127
134593	0	497	127
134594	0	498	125
134595	0	506	126
134596	0	498	130
134597	0	491	127
134598	0	467	127
134599	0	462	125
134600	0	467	128
134601	0	456	129
134602	0	454	132
134603	0	485	124
134604	0	496	128
134605	0	499	129
134606	0	492	125
134607	0	496	127
134608	0	500	125
134609	0	497	129
134610	0	496	129
134611	0	501	127
134612	0	502	126
134613	0	491	133
134614	0	481	128
134615	0	462	125
134616	0	461	133
134617	0	465	126
134618	0	466	127
134619	0	470	127
134620	0	458	126
134621	0	453	126
134622	0	464	125
134623	0	454	128
134624	0	454	125
134625	0	441	126
134626	0	447	124
134627	0	443	125
134628	0	453	125
134629	0	451	125
134630	0	448	128
134631	0	448	125
134632	0	483	122
134633	0	493	126
134634	0	490	128
134635	0	492	126
134636	0	487	124
134637	0	481	127
134638	0	510	125
134639	0	483	125
134640	0	496	124
134641	0	476	125
134642	0	493	122
134643	0	560	118
134644	0	585	114
134645	0	583	116
134646	0	576	120
134647	0	594	112
134648	0	585	115
134649	0	514	114
134650	0	497	97
134651	0	470	103
134652	0	463	112
134653	0	430	121
134654	0	439	127
134655	0	441	123
134656	0	437	127
134657	0	447	121
134658	0	448	120
134659	0	444	127
134660	0	450	122
134661	0	455	128
134662	0	458	126
134663	0	453	123
134664	0	456	128
134665	0	458	122
134666	0	466	128
134667	0	454	124
134668	0	442	122
134669	0	473	122
134670	0	474	126
134671	0	497	146
134672	0	465	136
134673	0	434	149
134674	0	438	152
134675	0	469	149
134676	0	457	148
134677	0	455	146
134678	0	448	146
134679	0	445	149
134680	0	449	152
134681	0	447	158
134682	0	415	154
134683	0	429	164
134684	0	438	155
134685	0	448	156
134686	0	444	146
134687	0	446	158
134688	0	445	161
134689	0	450	158
134690	0	440	153
134691	0	416	156
134692	0	450	133
134693	0	443	125
134694	0	453	127
134695	0	453	129
134696	0	454	126
134697	0	463	127
134698	0	466	126
134699	0	462	127
134700	0	459	122
134701	0	467	126
134702	0	458	122
134703	0	448	118
134704	0	455	124
134705	0	454	120
134706	0	462	125
134707	0	464	126
134708	0	459	127
134709	0	466	129
134710	0	462	127
134711	0	456	121
134712	0	463	124
134713	0	460	124
134714	0	460	127
134715	0	466	127
134716	0	461	128
134717	0	457	129
134718	0	464	158
134719	0	448	157
134720	0	448	155
134721	0	445	153
134722	0	449	155
134723	0	443	154
134724	0	470	131
134725	0	-1	-1
134726	0	456	120
134727	0	470	123
134728	0	461	125
134729	0	451	124
134730	0	448	131
134731	0	451	129
134732	0	455	129
134733	0	455	132
134734	0	457	126
134735	0	457	131
134736	0	455	128
134737	0	458	124
134738	0	456	125
134739	0	465	125
134740	0	455	133
134741	0	452	124
134742	0	455	129
134743	0	457	123
134744	0	465	123
134745	0	458	129
134746	0	451	130
134747	0	460	124
134748	0	456	128
134749	0	449	124
134750	0	449	123
134751	0	439	125
134752	0	448	125
134753	0	450	126
134754	0	443	122
134755	0	446	125
134756	0	452	123
134757	0	457	126
134758	0	457	122
134759	0	455	120
134760	0	444	120
134761	0	479	121
134762	0	487	127
134763	0	499	127
134764	0	492	132
134765	0	495	128
134766	0	455	127
134767	0	460	129
134768	0	460	129
134769	0	467	128
134770	0	457	129
134771	0	457	130
134772	0	458	126
134773	0	459	130
134774	0	459	131
134775	0	456	129
134776	0	455	127
134777	0	470	128
134778	0	486	128
134779	0	492	132
134780	0	483	136
134781	0	485	131
134782	0	480	133
134783	0	461	127
134784	0	458	128
134785	0	453	130
134786	0	452	128
134787	0	451	129
134788	0	450	123
134789	0	447	126
134790	0	407	117
134791	0	435	115
134792	0	443	121
134793	0	454	128
134794	0	448	125
134795	0	449	127
134796	0	451	121
134797	0	454	124
134798	0	443	124
134799	0	449	121
134800	0	453	123
134801	0	451	126
134802	0	455	124
134803	0	445	125
134804	0	448	130
134805	0	451	125
134806	0	447	127
134807	0	458	127
134808	0	450	128
134809	0	441	124
134810	0	445	126
134811	0	446	122
134812	0	453	127
134813	0	457	124
134814	0	454	127
134815	0	447	124
134816	0	493	112
134817	0	524	117
134818	0	592	109
134819	0	597	115
134820	0	605	118
134821	0	603	119
134822	0	599	119
134823	0	577	114
134824	0	602	113
134825	0	591	110
134826	0	580	117
134827	0	517	114
134828	0	512	105
134829	0	415	105
134830	0	436	111
134831	0	447	126
134832	0	454	129
134833	0	457	126
134834	0	453	129
134835	0	451	128
134836	0	459	127
134837	0	500	112
134838	0	576	108
134839	0	592	113
134840	0	594	109
134841	0	588	113
134842	0	592	112
134843	0	591	113
134844	0	596	112
134845	0	590	114
134846	0	600	116
134847	0	594	117
134848	0	595	116
134849	0	591	116
134850	0	579	119
134851	0	596	118
134852	0	571	119
134853	0	582	109
134854	0	539	106
134855	0	-1	-1
134856	0	412	114
134857	0	450	121
134858	0	449	124
134859	0	453	122
134860	0	456	120
134861	0	450	121
134862	0	452	126
134863	0	457	123
134864	0	448	126
134865	0	458	121
134866	0	448	127
134867	0	449	122
134868	0	454	126
134869	0	454	128
134870	0	445	119
134871	0	448	114
134872	0	473	145
134873	0	472	146
134874	0	424	138
134875	0	454	133
134876	0	460	150
134877	0	443	142
134878	0	418	147
134879	0	407	152
134880	0	388	138
134881	0	395	141
134882	0	397	143
134883	0	411	150
134884	0	400	154
134885	0	406	152
134886	0	424	153
134887	0	429	149
134888	0	402	155
134889	0	398	141
134890	0	403	150
134891	0	409	155
134892	0	403	146
134893	0	472	137
134894	0	454	117
134895	0	457	122
134896	0	459	121
134897	0	465	122
134898	0	467	122
134899	0	450	126
134900	0	465	130
134901	0	460	127
134902	0	443	124
134903	0	462	123
134904	0	448	121
134905	0	455	119
134906	0	464	123
134907	0	464	122
134908	0	470	122
134909	0	465	123
134910	0	463	130
134911	0	474	122
134912	0	467	122
134913	0	473	124
134914	0	467	126
134915	0	461	132
134916	0	466	126
134917	0	501	108
134918	0	579	104
134919	0	585	114
134920	0	601	110
134921	0	601	107
134922	0	604	106
134923	0	616	119
134924	0	612	104
134925	0	620	125
134926	0	605	111
134927	0	608	117
134928	0	575	107
134929	0	538	100
134930	0	-1	-1
134931	0	451	113
134932	0	444	120
134933	0	455	123
134934	0	457	127
134935	0	456	122
134936	0	447	125
134937	0	452	123
134938	0	443	124
134939	0	438	125
134940	0	442	124
134941	0	453	118
134942	0	463	108
134943	0	472	112
134944	0	465	111
134945	0	463	113
134946	0	471	111
134947	0	489	110
134948	0	483	115
134949	0	491	110
134950	0	487	108
134951	0	489	109
134952	0	487	109
134953	0	442	111
134954	0	465	126
134955	0	433	125
134956	0	445	131
134957	0	460	129
134958	0	457	132
134959	0	452	135
134960	0	456	131
134961	0	459	131
134962	0	506	113
134963	0	517	117
134964	0	518	121
134965	0	522	124
134966	0	517	112
134967	0	474	111
134968	0	-1	-1
134969	0	428	183
134970	0	455	146
134971	0	457	130
134972	0	455	126
134973	0	449	123
134974	0	449	123
134975	0	455	123
134976	0	458	123
134977	0	453	122
134978	0	450	126
134979	0	448	117
134980	0	449	122
134981	0	444	118
134982	0	442	117
134983	0	449	121
134984	0	478	130
134985	0	486	132
134986	0	482	139
134987	0	485	141
134988	0	494	142
134989	0	516	146
134990	0	510	149
134991	0	511	136
134992	0	514	137
134993	0	512	137
134994	0	515	138
134995	0	512	144
134996	0	509	141
134997	0	508	147
134998	0	519	150
134999	0	514	148
135000	0	515	157
135001	0	510	139
135002	0	510	144
135003	0	516	114
135004	0	439	218
135005	0	445	134
135006	0	432	129
135007	0	455	136
135008	0	449	130
135009	0	452	130
135010	0	458	136
135011	0	453	130
135012	0	456	131
135013	0	455	135
135014	0	454	127
135015	0	450	130
135016	0	495	133
135017	0	520	129
135018	0	520	126
135019	0	518	124
135020	0	523	124
135021	0	518	127
135022	0	519	121
135023	0	505	120
135024	0	502	122
135025	0	471	125
135026	0	453	125
135027	0	454	126
135028	0	449	131
135029	0	454	125
135030	0	450	121
135031	0	442	123
135032	0	457	129
135033	0	461	132
135034	0	462	127
135035	0	463	124
135036	0	463	126
135037	0	456	123
135038	0	458	127
135039	0	442	124
135040	0	476	107
135041	0	-1	-1
135042	0	451	128
135043	0	436	120
135044	0	451	132
135045	0	444	124
135046	0	450	125
135047	0	429	118
135048	0	433	119
135049	0	435	123
135050	0	442	124
135051	0	435	127
135052	0	476	126
135053	0	-1	-1
135054	0	-1	-1
135055	0	423	117
135056	0	440	122
135057	0	444	122
135058	0	447	117
135059	0	462	126
135060	0	456	126
135061	0	456	127
135062	0	458	123
135063	0	518	119
135064	0	574	124
135065	0	573	134
135066	0	568	132
135067	0	568	134
135068	0	575	128
135069	0	577	132
135070	0	578	129
135071	0	565	137
135072	0	568	129
135073	0	584	136
135074	0	585	134
135075	0	573	113
135076	0	-1	-1
135077	0	481	122
135078	0	443	115
135079	0	437	119
135080	0	448	121
135081	0	450	121
135082	0	513	116
135083	0	575	130
135084	0	571	133
135085	0	582	131
135086	0	593	136
135087	0	585	131
135088	0	594	134
135089	0	591	134
135090	0	588	140
135091	0	602	141
135092	0	583	136
135093	0	537	105
135094	0	-1	-1
135095	0	426	112
135096	0	457	118
135097	0	457	124
135098	0	452	127
135099	0	458	119
135100	0	447	123
135101	0	458	125
135102	0	460	119
135103	0	457	119
135104	0	458	123
135105	0	455	124
135106	0	459	126
135107	0	453	128
135108	0	460	122
135109	0	455	120
135110	0	452	122
135111	0	444	126
135112	0	448	119
135113	0	451	122
135114	0	447	121
135115	0	446	125
135116	0	450	124
135117	0	459	123
135118	0	453	119
135119	0	410	121
135120	0	-1	-1
135121	0	-1	-1
135122	0	-1	-1
135123	0	444	124
135124	0	443	122
135125	0	447	130
135126	0	455	124
135127	0	457	123
135128	0	452	123
135129	0	459	122
135130	0	460	132
135131	0	463	123
135132	0	481	122
135133	0	478	121
135134	0	489	122
135135	0	485	120
135136	0	433	128
135137	0	446	157
135138	0	421	154
135139	0	420	153
135140	0	447	157
135141	0	435	159
135142	0	468	155
135143	0	413	158
135144	0	415	160
135145	0	462	156
135146	0	484	146
135147	0	483	120
135148	0	480	116
135149	0	460	123
135150	0	467	124
135151	0	456	124
135152	0	461	123
135153	0	460	121
135154	0	459	126
135155	0	466	125
135156	0	462	122
135157	0	459	122
135158	0	459	121
135159	0	466	127
135160	0	455	118
135161	0	440	117
135162	0	-1	-1
135163	0	-1	-1
135164	0	-1	-1
135165	0	440	129
135166	0	444	117
135167	0	452	116
135168	0	453	115
135169	0	455	121
135170	0	457	114
135171	0	455	119
135172	0	456	119
135173	0	462	120
135174	0	457	123
135175	0	456	120
135176	0	463	116
135177	0	448	123
135178	0	-1	-1
135179	0	-1	-1
135180	0	-1	-1
135181	0	-1	-1
135182	0	451	120
135183	0	452	125
135184	0	461	119
135185	0	457	115
135186	0	449	116
135187	0	461	123
135188	0	456	114
135189	0	447	115
135190	0	454	118
135191	0	462	119
135192	0	463	125
135193	0	458	118
135194	0	460	123
135195	0	454	118
135196	0	462	120
135197	0	456	125
135198	0	466	114
135199	0	485	119
135200	0	466	127
135201	0	460	118
135202	0	462	118
135203	0	485	116
135204	0	455	120
135205	0	456	117
135206	0	460	119
135207	0	465	116
135208	0	465	116
135209	0	464	120
135210	0	462	122
135211	0	463	115
135212	0	459	121
135213	0	448	117
135214	0	462	118
135215	0	462	123
135216	0	459	120
135217	0	461	119
135218	0	465	117
135219	0	456	129
135220	0	463	124
135221	0	466	119
135222	0	458	117
135223	0	456	118
135224	0	462	123
135225	0	465	119
135226	0	467	117
135227	0	462	122
135228	0	459	123
135229	0	465	118
135230	0	459	125
135231	0	473	119
135232	0	466	122
135233	0	465	127
135234	0	471	119
135235	0	470	124
135236	0	469	119
135237	0	467	122
135238	0	466	121
135239	0	469	120
135240	0	470	119
135241	0	462	119
135242	0	462	120
135243	0	464	121
135244	0	464	119
135245	0	460	120
135246	0	462	123
135247	0	466	121
135248	0	464	112
135249	0	466	115
135250	0	468	119
135251	0	464	124
135252	0	466	121
135253	0	469	116
135254	0	475	124
135255	0	472	116
135256	0	472	117
135257	0	467	118
135258	0	466	122
135259	0	461	114
135260	0	485	117
135261	0	449	115
135262	0	453	117
135263	0	462	114
135264	0	463	124
135265	0	469	119
135266	0	465	127
135267	0	465	120
135268	0	463	117
135269	0	486	113
135270	0	461	119
135271	0	466	121
135272	0	469	122
135273	0	464	119
135274	0	470	119
135275	0	473	120
135276	0	471	123
135277	0	490	121
135278	0	-1	-1
135279	0	-1	-1
135280	0	428	123
135281	0	461	123
135282	0	456	123
135283	0	466	118
135284	0	460	117
135285	0	461	123
135286	0	459	118
135287	0	456	120
135288	0	460	122
135289	0	483	126
135290	0	522	129
135291	0	521	120
135292	0	521	134
135293	0	503	121
135294	0	512	126
135295	0	516	128
135296	0	514	126
135297	0	521	122
135298	0	521	128
135299	0	519	124
135300	0	516	129
135301	0	522	125
135302	0	509	123
135303	0	548	125
135304	0	-1	-1
135305	0	475	118
135306	0	449	123
135307	0	458	122
135308	0	460	116
135309	0	459	121
135310	0	468	115
135311	0	467	120
135312	0	465	122
135313	0	461	121
135314	0	459	120
135315	0	457	117
135316	0	464	117
135317	0	462	123
135318	0	462	122
135319	0	465	120
135320	0	467	119
135321	0	463	123
135322	0	466	119
135323	0	468	120
135324	0	457	120
135325	0	-1	-1
135326	0	-1	-1
135327	0	-1	-1
135328	0	-1	-1
135329	0	-1	-1
135330	0	450	113
135331	0	459	116
135332	0	462	120
135333	0	468	127
135334	0	463	117
135335	0	461	121
135336	0	470	115
135337	0	471	118
135338	0	466	119
135339	0	464	120
135340	0	462	120
135341	0	462	129
135342	0	458	123
135343	0	464	125
135344	0	453	116
135345	0	449	112
135346	0	-1	-1
135347	0	-1	-1
135348	0	467	119
135349	0	446	122
135350	0	464	122
135351	0	462	121
135352	0	457	118
